AIRPORT_SEQ_ID,AIRPORT_ID,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
1121703,11217,Hugo Cantergiani,-29.19722222,-51.18777778
1121801,11218,Calexico International,32.66944444,-115.51250000
1121802,11218,Calexico International,32.66944444,-115.51333333
1121803,11218,Calexico International,32.66750000,-115.51750000
1121804,11218,Calexico International,32.66944444,-115.51333333
1121805,11218,Calexico International,32.66750000,-115.51750000
1121901,11219,Lone Star Executive,30.35194444,-95.41444444
1121902,11219,Lone Star Executive,30.35222222,-95.41444444
1121903,11219,Lone Star Executive,30.35333333,-95.41500000
1121904,11219,Conroe North Houston Regional,30.35333333,-95.41500000
1121905,11219,Lone Star Executive,30.35222222,-95.41444444
1121906,11219,Conroe North Houston Regional,30.35333333,-95.41500000
1122001,11220,Tunggul Wulung,-7.64194444,109.03194444
1122002,11220,Tunggul Wulung,-7.64500000,109.03388889
1122201,11222,Charters Towers Airport,-20.04666667,146.26916667
1122202,11222,Charters Towers Airport,-20.04305556,146.27305556
1122301,11223,Cat Cay Airport,25.53472222,-79.28444444
1122302,11223,Cat Cay Airport,25.55444444,-79.27527778
1122303,11223,Cat Cay Airport,25.53472222,-79.28444444
1122304,11223,Cat Cay Airport,25.55444444,-79.27527778
1122401,11224,Cayes,18.27083333,-73.78722222
1122402,11224,Cayes,18.27111111,-73.78805556
1122403,11224,Cayes,18.27250000,-73.78777778
1122404,11224,Cayes,18.27111111,-73.78805556
1122405,11224,Cayes,18.27250000,-73.78777778
1122406,11224,Cayes,18.27111111,-73.78805556
1122501,11225,Gerrard Smith International,19.68666667,-79.88472222
1122502,11225,Gerrard Smith International,19.68694444,-79.88277778
1122503,11225,Charles Kirkconnell International,19.68694444,-79.88277778
1122504,11225,Gerrard Smith International,19.68694444,-79.88277778
1122505,11225,Charles Kirkconnell International,19.68694444,-79.88277778
1122601,11226,Caye Chapel Airport,17.69888889,-88.04305556
1122602,11226,Caye Chapel Airport,17.68388889,-88.04500000
1122603,11226,Caye Chapel Airport,17.68361111,-88.04500000
1122604,11226,Caye Chapel Airport,17.68388889,-88.04500000
1122605,11226,Caye Chapel Airport,17.68361111,-88.04500000
1122701,11227,Chefornak Airport,60.14916667,-164.28555556
1122702,11227,Chefornak Airport,60.15361111,-164.28472222
1122703,11227,Chefornak Airport,60.13666667,-164.27916667
1122704,11227,Chefornak Airport,60.13694444,-164.27916667
1122705,11227,Chefornak Airport,60.14916667,-164.28555556
1122706,11227,Chefornak Airport,60.13694444,-164.27916667
1122901,11229,Chiayi Airport,23.46416667,120.38194444
1122902,11229,Chiayi Airport,23.46166667,120.39277778
1122903,11229,Chiayi Airport,23.46361111,120.39055556
1122904,11229,Chiayi Airport,23.45444444,120.40333333
1122905,11229,Chiayi Airport,23.46361111,120.39055556
1122906,11229,Chiayi Airport,23.46166667,120.39277778
1122907,11229,Chiayi Airport,23.46361111,120.39055556
1123001,11230,Chatham Airport,57.51527778,-134.94444444
1123101,11231,Calbayog Airport,12.07583333,124.54305556
1123102,11231,Calbayog Airport,12.07222222,124.54527778
1123103,11231,Calbayog Airport,12.07694444,124.54777778
1123104,11231,Calbayog Airport,12.07222222,124.54527778
1123105,11231,Calbayog Airport,12.07694444,124.54777778
1123106,11231,Calbayog Airport,12.07194444,124.54527778
1123201,11232,Colonia International,-34.45611111,-57.77000000
1123202,11232,Laguna de Los Patos International,-34.45638889,-57.77083333
1123203,11232,Laguna de Los Patos International,-34.45638889,-57.77055556
1123204,11232,Laguna de Los Patos International,-34.45638889,-57.77083333
1123205,11232,Laguna de Los Patos International,-34.45638889,-57.77055556
1123301,11233,Cheyenne Regional/Jerry Olson Field,41.15583333,-104.81222222
1123302,11233,Cheyenne Regional/Jerry Olson Field,41.15555556,-104.81055556
1123401,11234,Yakataga,60.08000000,-142.49444444
1123402,11234,Yakataga,60.08194444,-142.49361111
1123403,11234,Yakataga,60.08083333,-142.49555556
1123404,11234,Yakataga,60.08194444,-142.49361111
1123405,11234,Yakataga,60.08083333,-142.49555556
1123501,11235,Cauayan Airport,16.93000000,121.75583333
1123502,11235,Cauayan Airport,16.92972222,121.75333333
1123601,11236,Chichen Itza Airport,20.69500000,-88.56555556
1123602,11236,Chichen Itza International,20.64138889,-88.44611111
1123701,11237,Cruz Alta Airport,-28.64166667,-53.55833333
1123801,11238,Copper Center 2,61.94111111,-145.29416667
1124001,11240,Jose Leonardo Chirinos,11.41583333,-69.68194444
1124002,11240,Jose Leonardo Chirinos,11.41472222,-69.68166667
1124003,11240,Jose Leonardo Chirino,11.41472222,-69.68166667
1124004,11240,Jose Leonardo Chirinos,11.41472222,-69.68166667
1124005,11240,Jose Leonardo Chirino,11.41472222,-69.68166667
1124101,11241,Cape Romanzof AFS,61.78111111,-166.03638889
1124102,11241,Cape Romanzof LRRS,61.78027778,-166.03861111
1124103,11241,Cape Romanzof Airport,61.78027778,-166.03861111
1124104,11241,Cape Romanzof LRRS,61.78027778,-166.03861111
1124201,11242,Corozal Municipal,18.38111111,-88.41055556
1124202,11242,Corozal Airport,18.38222222,-88.41027778
1124203,11242,Corozal Airport,18.38222222,-88.41083333
1124204,11242,Ranchito,18.38222222,-88.41083333
1124205,11242,Corozal Airport,18.38222222,-88.41027778
1124206,11242,Ranchito,18.38222222,-88.41083333
1124301,11243,Constantine/Ain El Bey,36.27694444,6.63000000
1124401,11244,Cozumel International,20.51666667,-86.93333333
1124402,11244,Cozumel International,20.52250000,-86.92555556
1124501,11245,Chisana Airport,62.07055556,-142.04777778
1124502,11245,Chisana Airport,62.07111111,-142.04833333
1124503,11245,Chisana Airport,62.07166667,-142.04944444
1124504,11245,Chisana Airport,62.07111111,-142.04833333
1124505,11245,Chisana Airport,62.07166667,-142.04944444
1124601,11246,Chistochina Airport,62.56361111,-144.66888889
1124602,11246,Chistochina Airport,62.56222222,-144.67250000
1124603,11246,Chistochina Airport,62.56361111,-144.66888889
1124604,11246,Chistochina Airport,62.56222222,-144.67250000
1124701,11247,Cape Pole Airport,55.96500000,-133.79333333
1124801,11248,Cruzeiro Do Sul Airport,-7.58333333,-72.78333333
1124802,11248,Cruzeiro Do Sul Airport,-7.60000000,-72.76944444
1124901,11249,Las Brujas,9.33750000,-75.28277778
1124902,11249,Las Brujas,9.33277778,-75.28527778
1124903,11249,Las Brujas,9.33277778,-75.28500000
1124904,11249,Las Brujas,9.33250000,-75.28527778
1124905,11249,Las Brujas,9.33277778,-75.28527778
1124906,11249,Las Brujas,9.33250000,-75.28527778
1125001,11250,Rudniki,50.81666667,19.10000000
1125002,11250,Rudniki,50.88472222,19.20277778
1125003,11250,Czestochowy,50.88472222,19.20277778
1125004,11250,Rudniki,50.88472222,19.20277778
1125005,11250,Czestochowy,50.88472222,19.20277778
1125101,11251,Benniu Danyang,31.91944444,119.77805556
1125102,11251,Benniu Danyang,31.91972222,119.77805556
1125103,11251,Benniu Danyang,31.92055556,119.77527778
1125104,11251,Benniu,31.92055556,119.77527778
1125105,11251,Benniu Danyang,31.91944444,119.77805556
1125106,11251,Benniu,31.92055556,119.77527778
1125201,11252,Daytona Beach Regional,29.18250000,-81.05277778
1125202,11252,Daytona Beach International,29.18250000,-81.05277778
1125203,11252,Daytona Beach International,29.18000000,-81.05805556
1125301,11253,Zia International,23.84333333,90.39777778
1125302,11253,Hazrat Shahjalal International,23.84333333,90.39777778
1125401,11254,Danang Airport,16.04222222,108.20361111
1125402,11254,Danang International,16.04222222,108.20361111
1125403,11254,Danang International,16.04388889,108.19944444
1125404,11254,Danang International,16.04416667,108.19944444
1125405,11254,Danang International,16.04388889,108.19944444
1125406,11254,Danang International,16.04416667,108.19944444
1125501,11255,Daet Airport,14.13055556,122.97916667
1125601,11256,Daup Airport,-4.73972222,145.95250000
1125701,11257,Barstow-Daggett,34.85388889,-116.78611111
1125702,11257,Barstow/Daggett,34.85388889,-116.78611111
1125703,11257,Barstow/Daggett,34.85361111,-116.78666667
1125801,11258,Dakhla,25.41166667,29.00305556
1125901,11259,Dallas Love Field,32.84694444,-96.85333333
1125902,11259,Dallas Love Field,32.84694444,-96.85138889
1125903,11259,Dallas Love Field,32.84722222,-96.85166667
1125904,11259,Dallas Love Field,32.84583333,-96.85083333
1126001,11260,Damascus International,33.41388889,36.51777778
1126002,11260,Damascus International,33.41055556,36.51444444
1126101,11261,Danville Regional,36.57305556,-79.33500000
1126102,11261,Danville Regional,36.57277778,-79.33611111
1126103,11261,Danville Regional,36.57250000,-79.33638889
1126104,11261,Danville Regional,36.57277778,-79.33611111
1126105,11261,Danville Regional,36.57250000,-79.33638889
1126201,11262,Dar Es Salaam Airport,-6.87527778,39.20194444
1126202,11262,Julius Nyerere International,-6.87805556,39.20277778
1126203,11262,Julius Nyerere International,-6.87805556,39.20250000
1126204,11262,Julius Nyerere International,-6.87805556,39.20277778
1126205,11262,Julius Nyerere International,-6.87805556,39.20250000
1126301,11263,Datong Airport,40.08333333,113.30000000
1126401,11264,Daru Airport,-9.08722222,143.19333333
1126402,11264,Daru Airport,-9.08666667,143.20805556
1126403,11264,Daru Airport,-9.08666667,143.20777778
1126404,11264,Daru Airport,-9.08666667,143.20805556
1126405,11264,Daru Airport,-9.08666667,143.20777778
1126406,11264,Daru Airport,-9.08694444,143.20777778
1126501,11265,Enrique Malek International,8.39111111,-82.43555556
1126502,11265,Enrique Malek International,8.39111111,-82.43500000
1126503,11265,Enrique Malek International,8.38916667,-82.43638889
1126504,11265,Enrique Malek International,8.39111111,-82.43500000
1126505,11265,Enrique Malek International,8.38916667,-82.43638889
1126601,11266,Daxian Airport,31.30000000,107.50000000
1126701,11267,James M Cox/Dayton International,39.90111111,-84.22000000
1126702,11267,James M Cox/Dayton International,39.90222222,-84.21944444
1126901,11269,Al Alamain International,30.92444444,28.46138889
1127101,11271,Debre Marcos,10.31944444,37.74305556
1127201,11272,W H Bud Barron,32.56416667,-82.98666667
1127202,11272,W H Bud Barron,32.56444444,-82.98527778
1127203,11272,W H Bud Barron,32.56472222,-82.98500000
1127204,11272,W H Bud Barron,32.56444444,-82.98527778
1127205,11272,W H Bud Barron,32.56472222,-82.98500000
1127301,11273,Dubbo Airport,-32.21833333,148.57361111
1127302,11273,Dubbo Airport,-32.21666667,148.57472222
1127401,11274,Dubuque Regional,42.41000000,-90.71083333
1127402,11274,Dubuque Regional,42.40194444,-90.70944444
1127501,11275,Debre Tabor,11.96805556,38.02527778
1127502,11275,Debre Tabor,11.88583333,38.00916667
1127601,11276,Dubrovnik Airport,42.56333333,18.26527778
1127602,11276,Dubrovnik Airport,42.56333333,18.26527778
1127603,11276,Dubrovnik Airport,42.56250000,18.26888889
1127604,11276,Dubrovnik Airport,42.56138889,18.26833333
1127605,11276,Dubrovnik Airport,42.56277778,18.26444444
1127606,11276,Dubrovnik Airport,42.56138889,18.26833333
1127607,11276,Dubrovnik Airport,42.56277778,18.26444444
1127701,11277,Dalby Airport,-27.15000000,151.26666667
1127702,11277,Dalby Airport,-27.15527778,151.26722222
1127801,11278,Ronald Reagan Washington National,38.85166667,-77.03694444
1127802,11278,Ronald Reagan Washington National,38.85194444,-77.03777778
1127803,11278,Ronald Reagan Washington National,38.85138889,-77.03777778
1127804,11278,Ronald Reagan Washington National,38.85194444,-77.03777778
1127805,11278,Ronald Reagan Washington National,38.85138889,-77.03777778
1127901,11279,Canefield,15.38611111,-61.40055556
1127902,11279,Canefield,15.33666667,-61.39222222
1127903,11279,Canefield,15.33694444,-61.39194444
1127904,11279,Canefield,15.33666667,-61.39222222
1127905,11279,Canefield,15.33694444,-61.39194444
1128001,11280,Dahl Creek Airport,66.94388889,-156.90194444
1128002,11280,Dahl Creek Airport,66.94333333,-156.90472222
1128003,11280,Dahl Creek Airport,66.94250000,-156.89138889
1128004,11280,Dahl Creek Airport,66.94333333,-156.90472222
1128005,11280,Dahl Creek Airport,66.94250000,-156.89138889
