LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-01,96.03553,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-02,95.77673,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-03,95.6965,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-04,95.95985,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-05,96.46244,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-06,96.82652,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-07,96.98508,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-08,97.13882,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-09,97.44945,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-10,97.66364,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-11,97.82732,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2013-12,97.78756,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-01,97.72033,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-02,97.79986,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-03,97.96944,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-04,98.23243,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-05,98.40852,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-06,98.25356,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-07,98.09858,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-08,97.94264,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-09,97.86722,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-10,97.93276,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-11,98.09359,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2014-12,98.24352,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-01,98.25256,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-02,98.02699,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-03,97.89543,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-04,97.97005,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-05,98.16687,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-06,98.20535,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-07,98.20187,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-08,98.24839,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-09,98.29247,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-10,98.31305,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-11,98.33808,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2015-12,98.36224,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-01,98.45767,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-02,98.79932,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-03,99.55708,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-04,100.3319,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-05,100.5463,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-06,100.3866,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-07,99.93336,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-08,99.729,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-09,99.71198,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-10,99.90273,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-11,100.1738,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2016-12,100.5902,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-01,101.039,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-02,101.0979,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-03,101.1042,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-04,101.1215,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-05,101.1671,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-06,101.3312,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-07,101.5455,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-08,101.6667,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-09,101.5331,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-10,101.4245,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-11,101.3065,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2017-12,101.2601,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-01,101.1055,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-02,100.9184,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-03,100.7517,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-04,100.6994,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-05,100.7548,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-06,100.8128,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-07,100.8003,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-08,100.68,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-09,100.7462,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-10,100.8693,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-11,100.8363,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2018-12,100.6233,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-01,100.4531,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-02,100.1686,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-03,99.83485,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-04,99.4681,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-05,99.29542,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-06,99.26934,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-07,99.28998,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-08,99.19402,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-09,98.94402,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-10,98.87261,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-11,98.95685,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2019-12,99.06255,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-01,98.89706,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-02,98.65694,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-03,97.98315,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-04,97.10268,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-05,97.31712,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-06,97.99317,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-07,98.90444,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-08,99.4937,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-09,99.70275,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-10,99.95129,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-11,100.014,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2020-12,100.3157,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-01,100.5965,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-02,100.734,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-03,101.1294,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-04,101.9651,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-05,102.895,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-06,103.4569,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-07,103.6734,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-08,103.601,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-09,103.2622,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-10,102.9894,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-11,103.0229,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2021-12,103.067,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2022-01,103.1338,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2022-02,102.9309,
LUX,BCI,AMPLITUD,LTRENDIDX,M,2022-03,102.3006,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-01,100.9246,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-02,100.4536,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-03,100.019,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-04,99.60217,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-05,99.09177,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-06,98.65759,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-07,98.29664,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-08,97.75318,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-09,96.92242,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-10,95.94402,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-11,95.00431,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2008-12,94.28606,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-01,94.05109,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-02,93.83712,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-03,93.80697,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-04,94.1054,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-05,94.43932,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-06,94.80785,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-07,95.297,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-08,95.83977,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-09,96.21974,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-10,96.62126,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-11,96.88511,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2009-12,97.1356,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-01,97.49527,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-02,97.89872,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-03,98.35432,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-04,98.69078,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-05,98.87299,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-06,99.00838,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-07,99.03617,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-08,99.0634,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-09,99.18713,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-10,99.53152,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-11,99.86691,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2010-12,100.144,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-01,100.2229,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-02,100.1527,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-03,99.9006,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-04,99.67819,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-05,99.53008,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-06,99.42735,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-07,99.13722,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-08,98.86145,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-09,98.64792,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-10,98.53783,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-11,98.35065,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2011-12,98.28711,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-01,98.47342,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-02,98.59637,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-03,98.5312,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-04,98.36871,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-05,98.22327,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-06,97.94531,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-07,97.69531,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-08,97.49323,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-09,97.55417,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-10,97.71911,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-11,98.01531,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2012-12,98.23431,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-01,98.34277,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-02,98.52072,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-03,98.49589,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-04,98.45862,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-05,98.59386,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-06,98.75413,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-07,98.90288,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-08,99.06133,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-09,99.15971,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-10,99.20029,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-11,99.43754,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2013-12,99.7375,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-01,99.89779,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-02,99.96894,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-03,99.94423,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-04,99.98842,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-05,100.1411,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-06,100.3369,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-07,100.5309,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-08,100.6322,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-09,100.6735,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-10,100.7099,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-11,100.778,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2014-12,100.7949,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-01,100.919,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-02,101.1682,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-03,101.5537,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-04,101.8729,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-05,102.0532,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-06,102.0678,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-07,102.0131,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-08,102.051,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-09,102.0136,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-10,101.9011,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-11,101.8763,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2015-12,101.927,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-01,101.7193,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-02,101.5116,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-03,101.4189,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-04,101.3211,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-05,101.2121,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-06,101.1912,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-07,101.1219,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-08,101.1024,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-09,101.3211,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-10,101.6258,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-11,101.7764,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2016-12,101.762,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-01,101.8642,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-02,101.9216,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-03,101.8065,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-04,101.7096,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-05,101.6989,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-06,101.7302,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-07,101.7222,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-08,101.8898,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-09,102.2159,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-10,102.5414,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-11,102.8173,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2017-12,102.8652,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-01,102.7441,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-02,102.5524,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-03,102.4209,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-04,102.3183,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-05,102.0757,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-06,101.7893,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-07,101.5272,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-08,101.3375,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-09,101.3385,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-10,101.4371,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-11,101.4352,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2018-12,101.2525,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-01,101.078,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-02,100.9959,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-03,101.0312,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-04,100.9753,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-05,100.9927,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-06,101.0992,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-07,101.3153,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-08,101.4099,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-09,101.07,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-10,100.7917,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-11,100.8914,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2019-12,101.0774,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-01,100.9495,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-02,100.3496,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-03,98.93179,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-04,97.01945,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-05,96.3805,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-06,97.06101,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-07,98.28131,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-08,99.10552,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-09,99.47118,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-10,99.55798,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-11,99.57199,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2020-12,99.72325,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-01,100.0189,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-02,100.3474,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-03,101.0406,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-04,101.9016,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-05,102.348,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-06,102.329,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-07,102.3079,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-08,102.3376,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-09,102.4897,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-10,102.6743,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-11,102.7664,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2021-12,103,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2022-01,103.2332,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2022-02,103.3362,
ESP,BCI,AMPLITUD,LTRENDIDX,M,2022-03,103.1291,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-01,100.7742,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-02,100.7162,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-03,100.5715,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-04,100.2799,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-05,99.90883,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-06,99.52777,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-07,99.16292,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-08,98.76137,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-09,98.22575,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-10,97.48553,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-11,96.70246,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2008-12,96.12061,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-01,95.95951,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-02,96.1058,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-03,96.46706,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-04,97.01797,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-05,97.6318,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-06,98.18057,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-07,98.57256,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-08,98.85473,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-09,99.07478,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-10,99.25307,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-11,99.41666,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2009-12,99.5826,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-01,99.75587,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-02,99.92508,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-03,100.0709,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-04,100.1786,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-05,100.2737,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-06,100.3921,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-07,100.5615,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-08,100.7609,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-09,100.9605,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-10,101.133,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-11,101.2638,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2010-12,101.323,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-01,101.2795,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-02,101.1864,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-03,101.1016,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-04,101.058,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-05,101.0254,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-06,100.9541,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-07,100.8072,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-08,100.6323,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-09,100.4997,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-10,100.4693,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-11,100.5146,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2011-12,100.6093,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-01,100.7394,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-02,100.8644,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-03,100.929,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-04,100.8792,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-05,100.7398,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-06,100.5265,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-07,100.2482,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-08,99.98373,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-09,99.84145,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-10,99.90552,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-11,100.0599,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2012-12,100.1557,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-01,100.0877,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-02,99.92988,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-03,99.7886,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-04,99.74549,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-05,99.78384,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-06,99.88554,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-07,100.0466,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-08,100.2295,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-09,100.3953,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-10,100.515,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-11,100.597,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2013-12,100.6461,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-01,100.6596,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-02,100.6565,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-03,100.651,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-04,100.6427,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-05,100.6088,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-06,100.5041,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-07,100.2857,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-08,100.0094,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-09,99.74152,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-10,99.52918,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-11,99.36158,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2014-12,99.22474,
NOR,BCI,AMPLITUD,LTRENDIDX,M,2015-01,99.11124,
